start_date,Time,temperature,wind,precipi_
2018-11-18,3:56 PM,50 F,0 mph,0.0 in
2018-11-18,4:56 PM,50 F,0 mph,0.0 in
2018-11-19,5:56 PM,50 F,3 mph,0.0 in
2018-11-19,6:56 PM,48 F,0 mph,0.0 in
2018-11-19,7:56 PM,45 F,5 mph,0.0 in
2018-11-19,8:56 PM,45 F,5 mph,0.0 in
2018-11-19,9:56 PM,47 F,3 mph,0.0 in
2018-11-19,10:56 PM,48 F,3 mph,0.0 in
2018-11-19,11:56 PM,49 F,3 mph,0.0 in
2018-11-19,12:56 AM,50 F,3 mph,0.0 in
2018-11-19,1:56 AM,53 F,7 mph,0.0 in
2018-11-19,2:56 AM,58 F,7 mph,0.0 in
2018-11-19,3:56 AM,60 F,6 mph,0.0 in
2018-11-19,4:56 AM,61 F,0 mph,0.0 in
2018-11-19,5:56 AM,60 F,5 mph,0.0 in
2018-11-19,6:56 AM,58 F,5 mph,0.0 in
2018-11-19,7:56 AM,60 F,0 mph,0.0 in
2018-11-19,8:56 AM,60 F,0 mph,0.0 in
2018-11-19,9:56 AM,61 F,0 mph,0.0 in
2018-11-19,10:56 AM,58 F,0 mph,0.0 in
2018-11-19,11:56 AM,56 F,3 mph,0.0 in
2018-11-19,12:56 PM,55 F,0 mph,0.0 in
2018-11-19,1:56 PM,56 F,0 mph,0.0 in
2018-11-19,2:56 PM,52 F,0 mph,0.0 in
2018-11-19,3:56 PM,50 F,5 mph,0.0 in
2018-11-19,4:56 PM,52 F,5 mph,0.0 in
2018-11-20,5:56 PM,48 F,3 mph,0.0 in
2018-11-20,6:56 PM,47 F,0 mph,0.0 in
2018-11-20,7:56 PM,49 F,0 mph,0.0 in
2018-11-20,8:56 PM,47 F,3 mph,0.0 in
2018-11-20,9:56 PM,46 F,0 mph,0.0 in
2018-11-20,10:56 PM,44 F,0 mph,0.0 in
2018-11-20,11:56 PM,47 F,0 mph,0.0 in
2018-11-20,12:56 AM,51 F,0 mph,0.0 in
2018-11-20,1:56 AM,53 F,3 mph,0.0 in
2018-11-20,2:56 AM,56 F,0 mph,0.0 in
2018-11-20,3:56 AM,57 F,5 mph,0.0 in
2018-11-20,4:56 AM,59 F,5 mph,0.0 in
2018-11-20,5:56 AM,58 F,3 mph,0.0 in
2018-11-20,6:56 AM,59 F,3 mph,0.0 in
2018-11-20,7:56 AM,59 F,5 mph,0.0 in
2018-11-20,8:56 AM,59 F,0 mph,0.0 in
2018-11-20,9:56 AM,61 F,0 mph,0.0 in
2018-11-20,10:56 AM,59 F,0 mph,0.0 in
2018-11-20,11:56 AM,56 F,5 mph,0.0 in
2018-11-20,12:56 PM,56 F,0 mph,0.0 in
2018-11-20,1:56 PM,57 F,0 mph,0.0 in
2018-11-20,2:56 PM,55 F,3 mph,0.0 in
2018-11-20,3:56 PM,56 F,3 mph,0.0 in
