start_date,Time,temperature,wind,precipi_
2018-12-13,12:56 AM,48 F,3 mph,0.0 in
2018-12-13,1:56 AM,51 F,8 mph,0.0 in
2018-12-13,2:56 AM,54 F,3 mph,0.0 in
2018-12-13,3:56 AM,56 F,0 mph,0.0 in
2018-12-13,4:56 AM,59 F,0 mph,0.0 in
2018-12-13,5:56 AM,59 F,0 mph,0.0 in
2018-12-13,6:56 AM,60 F,5 mph,0.0 in
2018-12-13,7:56 AM,59 F,5 mph,0.0 in
2018-12-13,8:56 AM,59 F,7 mph,0.0 in
2018-12-13,9:56 AM,56 F,8 mph,0.0 in
2018-12-13,10:56 AM,56 F,10 mph,0.0 in
2018-12-13,11:56 AM,55 F,0 mph,0.0 in
2018-12-13,12:56 PM,53 F,3 mph,0.0 in
2018-12-13,1:56 PM,53 F,0 mph,0.0 in
2018-12-13,2:56 PM,50 F,0 mph,0.0 in
2018-12-13,3:56 PM,52 F,0 mph,0.0 in
2018-12-13,4:56 PM,49 F,3 mph,0.0 in
2018-12-14,5:56 PM,50 F,3 mph,0.0 in
2018-12-14,6:56 PM,47 F,0 mph,0.0 in
2018-12-14,7:56 PM,48 F,0 mph,0.0 in
2018-12-14,8:56 PM,48 F,3 mph,0.0 in
2018-12-14,9:56 PM,53 F,9 mph,0.0 in
2018-12-14,10:56 PM,52 F,9 mph,0.0 in
2018-12-14,11:56 PM,50 F,5 mph,0.0 in
2018-12-14,12:56 AM,52 F,3 mph,0.0 in
2018-12-14,1:56 AM,54 F,7 mph,0.0 in
2018-12-14,2:56 AM,59 F,7 mph,0.0 in
2018-12-14,3:56 AM,59 F,20 mph,0.0 in
2018-12-14,4:56 AM,58 F,15 mph,0.0 in
2018-12-14,5:56 AM,60 F,20 mph,0.0 in
2018-12-14,6:56 AM,61 F,20 mph,0.0 in
2018-12-14,7:56 AM,58 F,16 mph,0.0 in
2018-12-14,8:56 AM,56 F,14 mph,0.0 in
2018-12-14,9:56 AM,55 F,17 mph,0.0 in
2018-12-14,10:56 AM,56 F,3 mph,0.0 in
2018-12-14,11:56 AM,58 F,14 mph,0.0 in
2018-12-14,12:56 PM,58 F,12 mph,0.0 in
2018-12-14,1:56 PM,60 F,0 mph,0.0 in
2018-12-14,2:56 PM,58 F,14 mph,0.0 in
2018-12-14,3:56 PM,56 F,8 mph,0.0 in
2018-12-14,4:56 PM,57 F,6 mph,0.0 in
2018-12-15,5:56 PM,56 F,7 mph,0.0 in
2018-12-15,6:56 PM,56 F,6 mph,0.0 in
2018-12-15,7:56 PM,55 F,6 mph,0.0 in
2018-12-15,8:56 PM,54 F,3 mph,0.0 in
2018-12-15,9:56 PM,54 F,9 mph,0.0 in
2018-12-15,10:56 PM,53 F,7 mph,0.0 in
2018-12-15,11:56 PM,55 F,5 mph,0.0 in
