start_date,Time,temperature,wind,precipi_
2018-08-21,6:53 PM,58 F,12 mph,0.0 in
2018-08-21,7:53 PM,58 F,12 mph,0.0 in
2018-08-21,8:53 PM,58 F,17 mph,0.0 in
2018-08-21,9:53 PM,57 F,10 mph,0.0 in
2018-08-21,10:53 PM,58 F,9 mph,0.0 in
2018-08-21,11:53 PM,59 F,9 mph,0.0 in
2018-08-21,12:53 AM,59 F,7 mph,0.0 in
2018-08-21,1:53 AM,59 F,7 mph,0.0 in
2018-08-21,2:53 AM,60 F,8 mph,0.0 in
2018-08-21,3:53 AM,61 F,7 mph,0.0 in
2018-08-21,4:53 AM,62 F,5 mph,0.0 in
2018-08-21,5:53 AM,63 F,7 mph,0.0 in
2018-08-21,6:53 AM,64 F,8 mph,0.0 in
2018-08-21,7:53 AM,66 F,10 mph,0.0 in
2018-08-21,8:53 AM,66 F,12 mph,0.0 in
2018-08-21,9:53 AM,67 F,14 mph,0.0 in
2018-08-21,10:53 AM,65 F,15 mph,0.0 in
2018-08-21,11:53 AM,64 F,13 mph,0.0 in
2018-08-21,12:53 PM,63 F,13 mph,0.0 in
2018-08-21,1:53 PM,63 F,13 mph,0.0 in
2018-08-21,2:53 PM,63 F,10 mph,0.0 in
2018-08-21,3:53 PM,63 F,10 mph,0.0 in
2018-08-21,4:53 PM,63 F,12 mph,0.0 in
2018-08-22,5:53 PM,63 F,8 mph,0.0 in
2018-08-22,6:53 PM,62 F,8 mph,0.0 in
2018-08-22,7:53 PM,62 F,6 mph,0.0 in
2018-08-22,8:53 PM,62 F,7 mph,0.0 in
2018-08-22,9:53 PM,62 F,10 mph,0.0 in
2018-08-22,10:53 PM,61 F,8 mph,0.0 in
2018-08-22,11:53 PM,61 F,9 mph,0.0 in
2018-08-22,12:53 AM,62 F,10 mph,0.0 in
2018-08-22,1:53 AM,62 F,8 mph,0.0 in
2018-08-22,2:53 AM,63 F,6 mph,0.0 in
2018-08-22,3:53 AM,64 F,5 mph,0.0 in
2018-08-22,4:53 AM,65 F,6 mph,0.0 in
2018-08-22,5:53 AM,67 F,8 mph,0.0 in
2018-08-22,6:53 AM,69 F,13 mph,0.0 in
2018-08-22,7:53 AM,69 F,13 mph,0.0 in
2018-08-22,8:53 AM,70 F,15 mph,0.0 in
2018-08-22,9:53 AM,69 F,14 mph,0.0 in
2018-08-22,10:53 AM,67 F,16 mph,0.0 in
2018-08-22,11:53 AM,65 F,14 mph,0.0 in
2018-08-22,12:53 PM,63 F,12 mph,0.0 in
2018-08-22,1:53 PM,61 F,12 mph,0.0 in
2018-08-22,2:53 PM,61 F,8 mph,0.0 in
2018-08-22,3:53 PM,60 F,8 mph,0.0 in
2018-08-22,4:53 PM,62 F,8 mph,0.0 in
2018-08-23,5:53 PM,62 F,10 mph,0.0 in
2018-08-23,6:53 PM,62 F,12 mph,0.0 in
2018-08-23,7:53 PM,62 F,8 mph,0.0 in
2018-08-23,8:53 PM,62 F,12 mph,0.0 in
2018-08-23,9:53 PM,61 F,8 mph,0.0 in
2018-08-23,10:53 PM,62 F,12 mph,0.0 in
2018-08-23,11:53 PM,61 F,10 mph,0.0 in
2018-08-23,12:53 AM,61 F,7 mph,0.0 in
2018-08-23,1:53 AM,62 F,6 mph,0.0 in
2018-08-23,2:53 AM,62 F,8 mph,0.0 in
2018-08-23,3:53 AM,63 F,9 mph,0.0 in
2018-08-23,4:53 AM,64 F,9 mph,0.0 in
2018-08-23,5:53 AM,65 F,9 mph,0.0 in
2018-08-23,6:53 AM,68 F,13 mph,0.0 in
2018-08-23,7:53 AM,68 F,15 mph,0.0 in
2018-08-23,8:53 AM,68 F,15 mph,0.0 in
2018-08-23,9:53 AM,68 F,14 mph,0.0 in
2018-08-23,10:53 AM,66 F,14 mph,0.0 in
2018-08-23,11:53 AM,64 F,16 mph,0.0 in
2018-08-23,12:53 PM,63 F,15 mph,0.0 in
2018-08-23,1:53 PM,62 F,14 mph,0.0 in
2018-08-23,2:53 PM,61 F,15 mph,0.0 in
2018-08-23,3:53 PM,61 F,14 mph,0.0 in
2018-08-23,4:53 PM,61 F,15 mph,0.0 in
2018-08-24,5:53 PM,61 F,12 mph,0.0 in
2018-08-24,6:53 PM,61 F,10 mph,0.0 in
2018-08-24,7:53 PM,60 F,10 mph,0.0 in
2018-08-24,8:53 PM,60 F,10 mph,0.0 in
2018-08-24,9:53 PM,59 F,10 mph,0.0 in
2018-08-24,10:53 PM,58 F,9 mph,0.0 in
2018-08-24,11:53 PM,59 F,12 mph,0.0 in
2018-08-24,12:53 AM,60 F,8 mph,0.0 in
2018-08-24,1:53 AM,60 F,5 mph,0.0 in
2018-08-24,2:53 AM,61 F,5 mph,0.0 in
2018-08-24,3:53 AM,62 F,5 mph,0.0 in
2018-08-24,4:53 AM,63 F,6 mph,0.0 in
2018-08-24,5:53 AM,65 F,7 mph,0.0 in
2018-08-24,6:53 AM,67 F,13 mph,0.0 in
2018-08-24,7:53 AM,68 F,14 mph,0.0 in
2018-08-24,8:53 AM,68 F,16 mph,0.0 in
2018-08-24,9:53 AM,66 F,15 mph,0.0 in
2018-08-24,10:53 AM,64 F,14 mph,0.0 in
2018-08-24,11:53 AM,62 F,13 mph,0.0 in
2018-08-24,12:53 PM,59 F,10 mph,0.0 in
2018-08-24,1:53 PM,58 F,10 mph,0.0 in
2018-08-24,2:53 PM,57 F,9 mph,0.0 in
2018-08-24,3:53 PM,58 F,6 mph,0.0 in
2018-08-24,4:53 PM,58 F,6 mph,0.0 in
2018-08-25,5:53 PM,61 F,12 mph,0.0 in
2018-08-25,6:53 PM,61 F,10 mph,0.0 in
2018-08-25,7:53 PM,59 F,3 mph,0.0 in
2018-08-25,8:53 PM,59 F,0 mph,0.0 in
2018-08-25,9:53 PM,60 F,3 mph,0.0 in
2018-08-25,10:53 PM,61 F,3 mph,0.0 in
2018-08-25,11:53 PM,62 F,0 mph,0.0 in
2018-08-25,12:53 AM,63 F,7 mph,0.0 in
2018-08-25,1:53 AM,64 F,8 mph,0.0 in
2018-08-25,2:53 AM,65 F,8 mph,0.0 in
2018-08-25,3:53 AM,68 F,10 mph,0.0 in
2018-08-25,4:53 AM,68 F,14 mph,0.0 in
2018-08-25,5:53 AM,68 F,15 mph,0.0 in
2018-08-25,6:53 AM,67 F,17 mph,0.0 in
2018-08-25,7:53 AM,66 F,18 mph,0.0 in
2018-08-25,8:53 AM,63 F,17 mph,0.0 in
2018-08-25,9:53 AM,59 F,20 mph,0.0 in
2018-08-25,10:53 AM,58 F,17 mph,0.0 in
2018-08-25,11:53 AM,57 F,18 mph,0.0 in
2018-08-25,12:53 PM,57 F,13 mph,0.0 in
2018-08-25,1:53 PM,56 F,12 mph,0.0 in
2018-08-25,2:53 PM,56 F,7 mph,0.0 in
2018-08-25,3:53 PM,56 F,7 mph,0.0 in
2018-08-25,4:53 PM,56 F,5 mph,0.0 in
2018-08-26,5:53 PM,57 F,6 mph,0.0 in
2018-08-26,6:53 PM,57 F,5 mph,0.0 in
2018-08-26,7:53 PM,58 F,3 mph,0.0 in
2018-08-26,8:53 PM,58 F,5 mph,0.0 in
2018-08-26,9:53 PM,57 F,5 mph,0.0 in
2018-08-26,10:53 PM,57 F,5 mph,0.0 in
2018-08-26,11:53 PM,57 F,0 mph,0.0 in
2018-08-26,12:53 AM,58 F,6 mph,0.0 in
2018-08-26,1:53 AM,58 F,3 mph,0.0 in
2018-08-26,2:53 AM,59 F,5 mph,0.0 in
2018-08-26,3:53 AM,62 F,7 mph,0.0 in
2018-08-26,4:53 AM,63 F,6 mph,0.0 in
2018-08-26,5:53 AM,67 F,10 mph,0.0 in
2018-08-26,6:53 AM,68 F,13 mph,0.0 in
2018-08-26,7:53 AM,68 F,17 mph,0.0 in
2018-08-26,8:53 AM,67 F,16 mph,0.0 in
2018-08-26,9:53 AM,66 F,16 mph,0.0 in
2018-08-26,10:53 AM,65 F,16 mph,0.0 in
2018-08-26,11:53 AM,62 F,16 mph,0.0 in
2018-08-26,12:53 PM,60 F,16 mph,0.0 in
2018-08-26,1:53 PM,60 F,18 mph,0.0 in
2018-08-26,2:53 PM,60 F,7 mph,0.0 in
2018-08-26,3:53 PM,59 F,9 mph,0.0 in
2018-08-26,4:53 PM,58 F,12 mph,0.0 in
2018-08-27,5:53 PM,58 F,14 mph,0.0 in
2018-08-27,6:53 PM,58 F,15 mph,0.0 in
2018-08-27,7:53 PM,59 F,13 mph,0.0 in
2018-08-27,8:53 PM,59 F,12 mph,0.0 in
2018-08-27,9:53 PM,59 F,12 mph,0.0 in
2018-08-27,10:53 PM,60 F,8 mph,0.0 in
2018-08-27,11:53 PM,60 F,14 mph,0.0 in
2018-08-27,12:53 AM,61 F,13 mph,0.0 in
2018-08-27,1:53 AM,62 F,12 mph,0.0 in
2018-08-27,2:53 AM,63 F,12 mph,0.0 in
2018-08-27,3:53 AM,64 F,9 mph,0.0 in
2018-08-27,4:53 AM,66 F,13 mph,0.0 in
2018-08-27,5:53 AM,68 F,14 mph,0.0 in
2018-08-27,6:53 AM,69 F,12 mph,0.0 in
2018-08-27,7:53 AM,69 F,10 mph,0.0 in
2018-08-27,8:53 AM,70 F,10 mph,0.0 in
2018-08-27,9:53 AM,66 F,18 mph,0.0 in
2018-08-27,10:53 AM,64 F,16 mph,0.0 in
2018-08-27,11:53 AM,62 F,13 mph,0.0 in
2018-08-27,12:53 PM,60 F,12 mph,0.0 in
2018-08-27,1:53 PM,60 F,7 mph,0.0 in
2018-08-27,2:53 PM,59 F,10 mph,0.0 in
2018-08-27,3:53 PM,59 F,10 mph,0.0 in
2018-08-27,4:53 PM,59 F,12 mph,0.0 in
2018-08-28,5:53 PM,59 F,9 mph,0.0 in
2018-08-28,6:53 PM,59 F,8 mph,0.0 in
2018-08-28,7:53 PM,59 F,9 mph,0.0 in
2018-08-28,8:53 PM,59 F,9 mph,0.0 in
2018-08-28,9:53 PM,59 F,9 mph,0.0 in
2018-08-28,10:53 PM,60 F,10 mph,0.0 in
2018-08-28,11:53 PM,60 F,7 mph,0.0 in
2018-08-28,12:53 AM,60 F,3 mph,0.0 in
2018-08-28,1:53 AM,62 F,6 mph,0.0 in
2018-08-28,2:53 AM,63 F,7 mph,0.0 in
2018-08-28,3:53 AM,64 F,3 mph,0.0 in
2018-08-28,4:53 AM,65 F,3 mph,0.0 in
2018-08-28,5:53 AM,65 F,3 mph,0.0 in
2018-08-28,6:53 AM,68 F,14 mph,0.0 in
2018-08-28,7:53 AM,69 F,13 mph,0.0 in
2018-08-28,8:53 AM,69 F,14 mph,0.0 in
2018-08-28,9:53 AM,69 F,12 mph,0.0 in
2018-08-28,10:53 AM,68 F,13 mph,0.0 in
2018-08-28,11:53 AM,67 F,14 mph,0.0 in
2018-08-28,12:53 PM,64 F,12 mph,0.0 in
2018-08-28,1:53 PM,63 F,9 mph,0.0 in
2018-08-28,2:53 PM,61 F,7 mph,0.0 in
2018-08-28,3:53 PM,59 F,3 mph,0.0 in
2018-08-28,4:53 PM,59 F,0 mph,0.0 in
2018-08-29,5:53 PM,57 F,3 mph,0.0 in
2018-08-29,6:53 PM,57 F,5 mph,0.0 in
2018-08-29,7:53 PM,58 F,0 mph,0.0 in
2018-08-29,8:53 PM,56 F,5 mph,0.0 in
2018-08-29,9:53 PM,61 F,9 mph,0.0 in
2018-08-29,10:53 PM,59 F,6 mph,0.0 in
2018-08-29,11:53 PM,57 F,7 mph,0.0 in
2018-08-29,12:53 AM,61 F,9 mph,0.0 in
2018-08-29,1:53 AM,64 F,7 mph,0.0 in
2018-08-29,2:53 AM,66 F,8 mph,0.0 in
2018-08-29,3:53 AM,68 F,5 mph,0.0 in
2018-08-29,4:53 AM,69 F,5 mph,0.0 in
2018-08-29,5:53 AM,71 F,6 mph,0.0 in
2018-08-29,6:53 AM,72 F,12 mph,0.0 in
2018-08-29,7:53 AM,73 F,12 mph,0.0 in
2018-08-29,8:53 AM,73 F,14 mph,0.0 in
2018-08-29,9:53 AM,72 F,15 mph,0.0 in
2018-08-29,10:53 AM,70 F,15 mph,0.0 in
2018-08-29,11:53 AM,68 F,13 mph,0.0 in
2018-08-29,12:53 PM,66 F,13 mph,0.0 in
2018-08-29,1:53 PM,65 F,13 mph,0.0 in
2018-08-29,2:53 PM,64 F,9 mph,0.0 in
2018-08-29,3:53 PM,64 F,7 mph,0.0 in
2018-08-29,4:53 PM,64 F,8 mph,0.0 in
2018-08-30,5:53 PM,63 F,10 mph,0.0 in
2018-08-30,6:53 PM,65 F,12 mph,0.0 in
2018-08-30,7:53 PM,65 F,10 mph,0.0 in
2018-08-30,8:53 PM,65 F,14 mph,0.0 in
2018-08-30,9:53 PM,64 F,7 mph,0.0 in
2018-08-30,10:53 PM,64 F,8 mph,0.0 in
2018-08-30,11:53 PM,64 F,12 mph,0.0 in
2018-08-30,12:53 AM,64 F,9 mph,0.0 in
2018-08-30,1:53 AM,65 F,14 mph,0.0 in
2018-08-30,2:53 AM,65 F,9 mph,0.0 in
2018-08-30,3:53 AM,66 F,8 mph,0.0 in
2018-08-30,4:53 AM,66 F,8 mph,0.0 in
2018-08-30,5:53 AM,68 F,8 mph,0.0 in
2018-08-30,6:53 AM,68 F,12 mph,0.0 in
2018-08-30,7:53 AM,69 F,8 mph,0.0 in
2018-08-30,8:53 AM,70 F,14 mph,0.0 in
2018-08-30,9:53 AM,69 F,17 mph,0.0 in
2018-08-30,10:53 AM,66 F,16 mph,0.0 in
2018-08-30,11:53 AM,65 F,14 mph,0.0 in
2018-08-30,12:53 PM,63 F,17 mph,0.0 in
2018-08-30,1:53 PM,62 F,17 mph,0.0 in
2018-08-30,2:53 PM,62 F,16 mph,0.0 in
2018-08-30,3:53 PM,61 F,14 mph,0.0 in
2018-08-30,4:53 PM,61 F,14 mph,0.0 in
2018-08-31,5:53 PM,60 F,12 mph,0.0 in
2018-08-31,6:53 PM,60 F,12 mph,0.0 in
2018-08-31,7:53 PM,60 F,10 mph,0.0 in
2018-08-31,8:53 PM,59 F,13 mph,0.0 in
2018-08-31,9:53 PM,58 F,8 mph,0.0 in
2018-08-31,10:53 PM,58 F,6 mph,0.0 in
2018-08-31,11:53 PM,58 F,0 mph,0.0 in
2018-08-31,12:53 AM,59 F,7 mph,0.0 in
2018-08-31,1:53 AM,58 F,6 mph,0.0 in
2018-08-31,2:53 AM,59 F,5 mph,0.0 in
2018-08-31,3:53 AM,61 F,6 mph,0.0 in
2018-08-31,4:53 AM,65 F,6 mph,0.0 in
2018-08-31,5:53 AM,66 F,8 mph,0.0 in
2018-08-31,6:53 AM,70 F,14 mph,0.0 in
2018-08-31,7:53 AM,70 F,15 mph,0.0 in
2018-08-31,8:53 AM,69 F,15 mph,0.0 in
2018-08-31,9:53 AM,67 F,16 mph,0.0 in
2018-08-31,10:53 AM,65 F,17 mph,0.0 in
2018-08-31,11:53 AM,63 F,18 mph,0.0 in
2018-08-31,12:53 PM,61 F,13 mph,0.0 in
2018-08-31,1:53 PM,60 F,9 mph,0.0 in
2018-08-31,2:53 PM,60 F,6 mph,0.0 in
2018-08-31,3:53 PM,59 F,0 mph,0.0 in
2018-08-31,4:53 PM,59 F,3 mph,0.0 in
