start_date,Time,temperature,wind,precipi_
2018-06-18,10:53 AM,62 F,20 mph,0.0 in
2018-06-18,11:53 AM,60 F,18 mph,0.0 in
2018-06-18,12:53 PM,58 F,17 mph,0.0 in
2018-06-18,1:53 PM,56 F,15 mph,0.0 in
2018-06-18,2:53 PM,55 F,9 mph,0.0 in
2018-06-18,3:53 PM,56 F,9 mph,0.0 in
2018-06-18,4:53 PM,56 F,6 mph,0.0 in
2018-06-19,5:53 PM,55 F,9 mph,0.0 in
2018-06-19,6:53 PM,55 F,8 mph,0.0 in
2018-06-19,7:53 PM,54 F,9 mph,0.0 in
2018-06-19,8:53 PM,54 F,10 mph,0.0 in
2018-06-19,9:53 PM,54 F,10 mph,0.0 in
2018-06-19,10:53 PM,54 F,7 mph,0.0 in
2018-06-19,11:53 PM,54 F,6 mph,0.0 in
2018-06-19,12:53 AM,55 F,6 mph,0.0 in
2018-06-19,1:53 AM,55 F,8 mph,0.0 in
2018-06-19,2:53 AM,56 F,6 mph,0.0 in
2018-06-19,3:53 AM,57 F,13 mph,0.0 in
2018-06-19,4:53 AM,59 F,9 mph,0.0 in
2018-06-19,5:53 AM,62 F,12 mph,0.0 in
2018-06-19,6:53 AM,63 F,15 mph,0.0 in
2018-06-19,7:53 AM,64 F,10 mph,0.0 in
2018-06-19,8:53 AM,64 F,21 mph,0.0 in
2018-06-19,9:53 AM,63 F,15 mph,0.0 in
2018-06-19,10:53 AM,61 F,20 mph,0.0 in
2018-06-19,11:53 AM,59 F,18 mph,0.0 in
2018-06-19,12:53 PM,58 F,14 mph,0.0 in
2018-06-19,1:53 PM,56 F,15 mph,0.0 in
2018-06-19,2:53 PM,56 F,9 mph,0.0 in
2018-06-19,3:53 PM,55 F,12 mph,0.0 in
2018-06-19,4:53 PM,55 F,10 mph,0.0 in
2018-06-20,5:53 PM,55 F,8 mph,0.0 in
2018-06-20,6:53 PM,55 F,9 mph,0.0 in
2018-06-20,7:53 PM,54 F,13 mph,0.0 in
2018-06-20,8:53 PM,54 F,14 mph,0.0 in
2018-06-20,9:53 PM,54 F,10 mph,0.0 in
2018-06-20,10:53 PM,54 F,8 mph,0.0 in
2018-06-20,11:53 PM,54 F,7 mph,0.0 in
2018-06-20,12:53 AM,54 F,7 mph,0.0 in
2018-06-20,1:53 AM,54 F,9 mph,0.0 in
2018-06-20,2:53 AM,56 F,10 mph,0.0 in
2018-06-20,3:53 AM,57 F,9 mph,0.0 in
2018-06-20,4:53 AM,60 F,8 mph,0.0 in
2018-06-20,5:53 AM,61 F,15 mph,0.0 in
2018-06-20,6:53 AM,63 F,15 mph,0.0 in
2018-06-20,7:53 AM,64 F,16 mph,0.0 in
2018-06-20,8:53 AM,64 F,15 mph,0.0 in
2018-06-20,9:53 AM,63 F,16 mph,0.0 in
2018-06-20,10:53 AM,62 F,18 mph,0.0 in
2018-06-20,11:53 AM,60 F,22 mph,0.0 in
2018-06-20,12:53 PM,58 F,18 mph,0.0 in
2018-06-20,1:53 PM,56 F,18 mph,0.0 in
2018-06-20,2:53 PM,55 F,14 mph,0.0 in
2018-06-20,3:53 PM,56 F,15 mph,0.0 in
