start_date,Time,temperature,wind,precipi_
2018-09-13,11:56 PM,59 F,15 mph,0.0 in
2018-09-13,12:56 AM,58 F,17 mph,0.0 in
2018-09-13,1:56 AM,61 F,14 mph,0.0 in
2018-09-13,2:56 AM,62 F,16 mph,0.0 in
2018-09-13,3:56 AM,65 F,15 mph,0.0 in
2018-09-13,4:56 AM,66 F,20 mph,0.0 in
2018-09-13,5:56 AM,67 F,17 mph,0.0 in
2018-09-13,6:56 AM,67 F,18 mph,0.0 in
2018-09-13,7:56 AM,67 F,22 mph,0.0 in
2018-09-13,8:56 AM,66 F,26 mph,0.0 in
2018-09-13,9:56 AM,64 F,28 mph,0.0 in
2018-09-13,10:56 AM,64 F,25 mph,0.0 in
2018-09-13,11:56 AM,62 F,25 mph,0.0 in
2018-09-13,12:56 PM,60 F,23 mph,0.0 in
2018-09-13,1:56 PM,58 F,22 mph,0.0 in
2018-09-13,2:56 PM,58 F,10 mph,0.0 in
2018-09-13,3:56 PM,58 F,10 mph,0.0 in
2018-09-13,4:56 PM,58 F,10 mph,0.0 in
2018-09-14,5:56 PM,56 F,9 mph,0.0 in
2018-09-14,6:56 PM,56 F,7 mph,0.0 in
2018-09-14,7:56 PM,55 F,3 mph,0.0 in
2018-09-14,8:56 PM,55 F,7 mph,0.0 in
2018-09-14,9:56 PM,55 F,8 mph,0.0 in
2018-09-14,10:56 PM,56 F,10 mph,0.0 in
2018-09-14,11:56 PM,55 F,6 mph,0.0 in
2018-09-14,12:56 AM,56 F,0 mph,0.0 in
2018-09-14,1:56 AM,56 F,3 mph,0.0 in
2018-09-14,2:56 AM,59 F,8 mph,0.0 in
2018-09-14,3:56 AM,60 F,13 mph,0.0 in
2018-09-14,4:56 AM,61 F,7 mph,0.0 in
2018-09-14,5:56 AM,65 F,7 mph,0.0 in
2018-09-14,6:56 AM,70 F,15 mph,0.0 in
2018-09-14,7:56 AM,70 F,20 mph,0.0 in
2018-09-14,8:56 AM,67 F,20 mph,0.0 in
2018-09-14,9:56 AM,64 F,25 mph,0.0 in
2018-09-14,10:56 AM,61 F,24 mph,0.0 in
2018-09-14,11:56 AM,61 F,24 mph,0.0 in
2018-09-14,12:56 PM,58 F,21 mph,0.0 in
2018-09-14,1:56 PM,60 F,18 mph,0.0 in
2018-09-14,2:56 PM,59 F,20 mph,0.0 in
2018-09-14,3:56 PM,58 F,24 mph,0.0 in
2018-09-14,4:56 PM,58 F,18 mph,0.0 in
2018-09-15,5:56 PM,56 F,10 mph,0.0 in
2018-09-15,6:56 PM,56 F,16 mph,0.0 in
2018-09-15,7:56 PM,56 F,13 mph,0.0 in
2018-09-15,8:56 PM,56 F,24 mph,0.0 in
2018-09-15,9:56 PM,55 F,26 mph,0.0 in
2018-09-15,10:56 PM,56 F,21 mph,0.0 in
2018-09-15,11:56 PM,56 F,21 mph,0.0 in
2018-09-15,12:56 AM,55 F,24 mph,0.0 in
2018-09-15,1:56 AM,58 F,25 mph,0.0 in
2018-09-15,2:56 AM,61 F,23 mph,0.0 in
2018-09-15,3:56 AM,62 F,24 mph,0.0 in
2018-09-15,4:56 AM,63 F,26 mph,0.0 in
2018-09-15,5:56 AM,63 F,22 mph,0.0 in
2018-09-15,6:56 AM,64 F,21 mph,0.0 in
2018-09-15,7:56 AM,64 F,21 mph,0.0 in
2018-09-15,8:56 AM,64 F,23 mph,0.0 in
2018-09-15,9:56 AM,61 F,24 mph,0.0 in
2018-09-15,10:56 AM,60 F,20 mph,0.0 in
2018-09-15,11:56 AM,59 F,20 mph,0.0 in
2018-09-15,12:56 PM,57 F,18 mph,0.0 in
2018-09-15,1:56 PM,56 F,15 mph,0.0 in
2018-09-15,2:56 PM,57 F,17 mph,0.0 in
2018-09-15,3:56 PM,58 F,15 mph,0.0 in
2018-09-15,4:56 PM,57 F,16 mph,0.0 in
2018-09-16,5:56 PM,56 F,10 mph,0.0 in
2018-09-16,6:56 PM,55 F,13 mph,0.0 in
2018-09-16,7:56 PM,56 F,9 mph,0.0 in
2018-09-16,8:56 PM,56 F,7 mph,0.0 in
2018-09-16,9:56 PM,56 F,9 mph,0.0 in
2018-09-16,10:56 PM,55 F,6 mph,0.0 in
2018-09-16,11:56 PM,56 F,9 mph,0.0 in
2018-09-16,12:56 AM,58 F,7 mph,0.0 in
