,start_date,station_id,station_cap,station_has_kiosk,trip_count_out,trip_count_in,trip_count_net,trip_count_net_prev7,trip_count_net_prev14,trip_count_net_prev21,trip_count_net_prev28,trip_count_net_7d_mean,trip_count_net_7d_mean_all,trip_count_net_weekly_mean,start_period_afternoon,start_period_evening,start_period_morning,start_period_overnight,station_cluster_0,station_cluster_1,station_cluster_2,station_cluster_3,station_cluster_4,station_cluster_5,station_cluster_6,station_cluster_7,station_cluster_8,start_dow_Friday,start_dow_Monday,start_dow_Saturday,start_dow_Sunday,start_dow_Thursday,start_dow_Tuesday,start_dow_Wednesday,trip_count_predicted
98212,2019-03-09 00:00:00+00:00,364,31,True,4.0,6.0,2.0,4.0,8.0,-12.0,2.0,4.666666666666667,3.4545454545454546,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0
98213,2019-03-09 00:00:00+00:00,365,23,True,2.0,1.0,-1.0,2.0,5.0,0.0,-1.0,1.5,-0.34782608695652173,1.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
98214,2019-03-09 00:00:00+00:00,368,27,True,7.0,7.0,0.0,-2.0,-5.0,0.0,-3.0,3.1666666666666665,-0.043478260869565216,-2.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
98215,2019-03-09 00:00:00+00:00,369,27,True,4.0,7.0,3.0,5.0,4.0,4.0,1.0,4.833333333333333,-2.1666666666666665,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
98216,2019-03-09 00:00:00+00:00,370,19,True,4.0,4.0,0.0,3.0,3.0,-2.0,-1.0,1.1666666666666667,-2.3333333333333335,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
98217,2019-03-09 00:00:00+00:00,371,19,True,4.0,2.0,-2.0,-1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
98218,2019-03-09 00:00:00+00:00,373,23,True,1.0,1.0,0.0,-1.0,-1.0,3.0,0.0,1.1666666666666667,-0.5454545454545454,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0
98219,2019-03-09 00:00:00+00:00,375,31,True,2.0,2.0,0.0,1.0,-1.0,1.0,0.0,2.8333333333333335,-1.3157894736842106,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0
98220,2019-03-09 00:00:00+00:00,377,19,True,2.0,4.0,2.0,-7.0,-5.0,0.0,-1.0,0.6666666666666666,-0.36363636363636365,-3.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98221,2019-03-09 00:00:00+00:00,380,23,True,1.0,3.0,2.0,0.0,2.0,0.0,-1.0,1.0,-0.6,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0
98222,2019-03-09 00:00:00+00:00,386,16,True,5.0,4.0,-1.0,-2.0,-6.0,-4.0,-2.0,0.3333333333333333,0.7142857142857143,-3.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-2.0
98223,2019-03-09 00:00:00+00:00,398,3,True,6.0,5.0,-1.0,2.0,0.0,0.0,0.0,3.6,-0.2631578947368421,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
98224,2019-03-09 00:00:00+00:00,399,0,False,3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.0
98225,2019-03-09 00:00:00+00:00,3,35,True,5.0,11.0,6.0,10.0,9.0,15.0,19.0,24.333333333333332,-0.625,13.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.0
98226,2019-03-09 00:00:00+00:00,4,35,True,4.0,6.0,2.0,-2.0,-7.0,6.0,-1.0,-2.0,-0.6666666666666666,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0
98227,2019-03-09 00:00:00+00:00,5,35,True,4.0,13.0,9.0,2.0,15.0,5.0,-1.0,-1.5,0.875,5.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0
98228,2019-03-09 00:00:00+00:00,6,23,True,1.0,7.0,6.0,8.0,13.0,0.0,12.0,24.0,3.8181818181818183,8.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
98229,2019-03-09 00:00:00+00:00,9,19,True,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,9.0,-1.15,-0.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
98230,2019-03-09 00:00:00+00:00,10,31,True,1.0,2.0,1.0,1.0,1.0,4.0,6.0,5.5,0.9565217391304348,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
98231,2019-03-09 00:00:00+00:00,11,35,True,3.0,2.0,-1.0,4.0,-4.0,-1.0,1.0,10.5,-1.35,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
98232,2019-03-09 00:00:00+00:00,15,38,True,9.0,27.0,18.0,5.0,19.0,11.0,8.0,-3.8333333333333335,6.260869565217392,10.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
98233,2019-03-09 00:00:00+00:00,16,23,True,1.0,4.0,3.0,6.0,3.0,4.0,4.0,-6.333333333333333,-1.4583333333333333,4.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
98234,2019-03-09 00:00:00+00:00,17,27,True,2.0,4.0,2.0,1.0,4.0,4.0,4.0,-0.16666666666666666,-2.608695652173913,3.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
98235,2019-03-09 00:00:00+00:00,21,39,True,1.0,6.0,5.0,-3.0,5.0,14.0,-3.0,49.166666666666664,6.125,3.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0
98236,2019-03-09 00:00:00+00:00,22,27,True,4.0,2.0,-2.0,-2.0,-2.0,-3.0,-2.0,-1.8333333333333333,-4.291666666666667,-2.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0
98237,2019-03-09 00:00:00+00:00,24,19,True,1.0,4.0,3.0,-4.0,2.0,5.0,3.0,12.333333333333334,-0.4090909090909091,1.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
98238,2019-03-09 00:00:00+00:00,26,23,True,2.0,1.0,-1.0,-4.0,0.0,-1.0,-1.0,4.166666666666667,1.3181818181818181,-1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0
98239,2019-03-09 00:00:00+00:00,27,23,True,8.0,6.0,-2.0,-3.0,-4.0,-1.0,-2.0,-8.333333333333334,1.4,-2.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-4.0
98240,2019-03-09 00:00:00+00:00,28,19,True,4.0,4.0,0.0,-3.0,-4.0,-1.0,-1.0,-0.5,0.047619047619047616,-2.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0
98241,2019-03-09 00:00:00+00:00,29,27,True,2.0,0.0,-2.0,1.0,0.0,1.0,0.0,-4.833333333333333,-0.42857142857142855,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
98242,2019-03-09 00:00:00+00:00,30,19,True,3.0,3.0,0.0,1.0,-1.0,0.0,3.0,-18.0,2.6666666666666665,0.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0
98243,2019-03-09 00:00:00+00:00,31,27,True,4.0,6.0,2.0,1.0,2.0,3.0,8.0,-4.5,-0.5217391304347826,3.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
98244,2019-03-09 00:00:00+00:00,33,23,True,1.0,1.0,0.0,0.0,-5.0,2.0,4.0,-1.75,-0.375,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0
98245,2019-03-09 00:00:00+00:00,36,31,True,4.0,5.0,1.0,2.0,-4.0,0.0,5.0,17.5,0.30434782608695654,0.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
98246,2019-03-09 00:00:00+00:00,39,27,True,2.0,0.0,-2.0,-1.0,-2.0,0.0,-3.0,-8.166666666666666,-1.0,-1.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-2.0
98247,2019-03-09 00:00:00+00:00,41,31,True,2.0,6.0,4.0,2.0,-3.0,-2.0,0.0,0.5,-0.5454545454545454,-0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
98248,2019-03-09 00:00:00+00:00,42,19,True,1.0,0.0,-1.0,1.0,4.0,2.0,-3.0,4.166666666666667,-0.05263157894736842,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
98249,2019-03-09 00:00:00+00:00,43,31,True,1.0,2.0,1.0,4.0,5.0,2.0,1.0,-4.333333333333333,-0.2857142857142857,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
98250,2019-03-09 00:00:00+00:00,44,31,True,3.0,3.0,0.0,1.0,3.0,-3.0,-1.0,1.3333333333333333,3.5,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
98251,2019-03-09 00:00:00+00:00,47,31,True,4.0,3.0,-1.0,4.0,4.0,-1.0,1.0,4.166666666666667,-0.10526315789473684,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
98252,2019-03-09 00:00:00+00:00,50,39,True,5.0,3.0,-2.0,-3.0,1.0,1.0,1.0,22.666666666666668,-0.6086956521739131,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
98253,2019-03-09 00:00:00+00:00,53,27,True,2.0,2.0,0.0,-1.0,-2.0,-4.0,-2.0,-14.833333333333334,-0.6363636363636364,-2.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0
98254,2019-03-09 00:00:00+00:00,55,27,True,1.0,0.0,-1.0,0.0,0.0,0.0,-5.0,-9.666666666666666,-1.5263157894736843,-1.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.0
98255,2019-03-09 00:00:00+00:00,56,27,True,3.0,4.0,1.0,-3.0,-2.0,0.0,3.0,-9.166666666666666,-1.1,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98256,2019-03-09 00:00:00+00:00,58,31,True,19.0,10.0,-9.0,-3.0,-10.0,-4.0,-4.0,10.5,0.25,-5.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
98257,2019-03-09 00:00:00+00:00,59,27,True,3.0,4.0,1.0,-1.0,0.0,0.0,3.0,10.333333333333334,-0.9,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
98258,2019-03-09 00:00:00+00:00,60,30,True,4.0,3.0,-1.0,-3.0,-7.0,0.0,-3.0,-7.166666666666667,-1.75,-3.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0
98259,2019-03-09 00:00:00+00:00,61,27,True,6.0,5.0,-1.0,-8.0,-2.0,-4.0,-1.0,1.8333333333333333,0.36363636363636365,-3.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0
98260,2019-03-09 00:00:00+00:00,62,15,True,5.0,5.0,0.0,0.0,-2.0,-4.0,-1.0,-9.0,0.9523809523809523,-1.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-3.0
98261,2019-03-09 00:00:00+00:00,64,27,True,4.0,3.0,-1.0,-2.0,-3.0,-3.0,-2.0,14.0,0.5217391304347826,-2.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
98262,2019-03-09 00:00:00+00:00,66,39,True,7.0,3.0,-4.0,8.0,-4.0,3.0,2.0,21.666666666666668,-1.1428571428571428,2.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0
98263,2019-03-09 00:00:00+00:00,67,23,True,6.0,12.0,6.0,2.0,-6.0,0.0,3.0,-26.0,20.5,-0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0
98264,2019-03-09 00:00:00+00:00,70,31,True,7.0,1.0,-6.0,-4.0,1.0,-1.0,-4.0,-17.0,-1.125,-2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.0
98265,2019-03-09 00:00:00+00:00,71,27,True,4.0,1.0,-3.0,-1.0,-4.0,0.0,-4.0,-11.0,-2.782608695652174,-2.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-4.0
98266,2019-03-09 00:00:00+00:00,72,27,True,3.0,0.0,-3.0,-4.0,-5.0,-2.0,0.0,-9.666666666666666,0.09523809523809523,-2.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-5.0
98267,2019-03-09 00:00:00+00:00,73,27,True,6.0,1.0,-5.0,-4.0,-7.0,-1.0,-4.0,-15.333333333333334,-0.5217391304347826,-4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98268,2019-03-09 00:00:00+00:00,74,27,True,4.0,6.0,2.0,4.0,6.0,0.0,2.0,-14.5,0.22727272727272727,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
98269,2019-03-09 00:00:00+00:00,75,35,True,3.0,8.0,5.0,2.0,4.0,-3.0,-3.0,-2.1666666666666665,-0.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0
98270,2019-03-09 00:00:00+00:00,76,19,True,4.0,5.0,1.0,-1.0,-1.0,-3.0,-2.0,-5.166666666666667,-1.0,-1.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0
98271,2019-03-09 00:00:00+00:00,77,19,True,2.0,3.0,1.0,1.0,1.0,0.0,3.0,7.0,0.6666666666666666,1.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
98272,2019-03-09 00:00:00+00:00,78,27,True,3.0,3.0,0.0,0.0,0.0,-1.0,0.0,-6.333333333333333,-1.3333333333333333,-0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0
98273,2019-03-09 00:00:00+00:00,79,23,True,1.0,0.0,-1.0,-2.0,-1.0,1.0,1.0,12.333333333333334,0.8421052631578947,-0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
98274,2019-03-09 00:00:00+00:00,80,35,True,8.0,2.0,-6.0,-4.0,0.0,2.0,2.0,24.333333333333332,-5.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
98275,2019-03-09 00:00:00+00:00,81,35,True,6.0,2.0,-4.0,-6.0,-13.0,-1.0,-6.0,14.666666666666666,-2.869565217391304,-6.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0
98276,2019-03-09 00:00:00+00:00,84,19,True,1.0,0.0,-1.0,-1.0,-4.0,-2.0,0.0,-8.833333333333334,-1.9047619047619047,-1.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98277,2019-03-09 00:00:00+00:00,85,27,True,3.0,5.0,2.0,-3.0,-8.0,-5.0,-2.0,-12.666666666666666,-1.5909090909090908,-4.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98278,2019-03-09 00:00:00+00:00,86,19,True,9.0,4.0,-5.0,-2.0,0.0,0.0,-4.0,-12.166666666666666,-0.4166666666666667,-1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98279,2019-03-09 00:00:00+00:00,89,27,True,1.0,5.0,4.0,0.0,4.0,13.0,3.0,20.0,1.75,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.0
98280,2019-03-09 00:00:00+00:00,90,27,True,9.0,5.0,-4.0,1.0,0.0,0.0,3.0,15.333333333333334,-0.7391304347826086,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
98281,2019-03-09 00:00:00+00:00,91,23,True,1.0,0.0,-1.0,-1.0,-6.0,-3.0,0.0,-5.0,0.75,-2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.0
98282,2019-03-09 00:00:00+00:00,92,25,True,6.0,4.0,-2.0,-10.0,-6.0,-4.0,-14.0,-6.166666666666667,1.9523809523809523,-8.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-8.0
98283,2019-03-09 00:00:00+00:00,93,27,True,4.0,8.0,4.0,4.0,-1.0,1.0,5.0,11.0,-1.2608695652173914,2.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
98284,2019-03-09 00:00:00+00:00,95,27,True,1.0,7.0,6.0,2.0,1.0,2.0,-1.0,-7.166666666666667,-0.4,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
98285,2019-03-09 00:00:00+00:00,96,19,True,8.0,4.0,-4.0,4.0,-5.0,-3.0,-1.0,-11.833333333333334,-1.0,-1.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98286,2019-03-09 00:00:00+00:00,97,19,True,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-8.0,-0.38095238095238093,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98287,2019-03-09 00:00:00+00:00,98,23,True,1.0,4.0,3.0,4.0,3.0,10.0,8.0,-3.3333333333333335,0.30434782608695654,6.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0
98288,2019-03-09 00:00:00+00:00,100,19,True,2.0,1.0,-1.0,1.0,1.0,4.0,0.0,9.0,-0.5263157894736842,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
98289,2019-03-09 00:00:00+00:00,102,27,True,2.0,1.0,-1.0,1.0,3.0,1.0,4.0,10.833333333333334,0.9545454545454546,2.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
98290,2019-03-09 00:00:00+00:00,104,35,True,3.0,5.0,2.0,1.0,7.0,3.0,6.0,25.833333333333332,-1.9047619047619047,4.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0
98291,2019-03-09 00:00:00+00:00,105,19,True,2.0,2.0,0.0,2.0,6.0,2.0,2.0,-4.666666666666667,-0.25,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
98292,2019-03-09 00:00:00+00:00,106,19,True,1.0,1.0,0.0,-2.0,0.0,1.0,-2.0,-5.0,-0.5263157894736842,-0.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.0
98293,2019-03-09 00:00:00+00:00,107,23,True,6.0,4.0,-2.0,0.0,-4.0,1.0,1.0,-10.333333333333334,-1.0,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98294,2019-03-09 00:00:00+00:00,108,11,True,1.0,1.0,0.0,-2.0,2.0,-2.0,3.0,-2.3333333333333335,-0.42857142857142855,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0
98295,2019-03-09 00:00:00+00:00,109,23,True,2.0,5.0,3.0,2.0,-2.0,1.0,6.0,-9.166666666666666,0.7727272727272727,1.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98296,2019-03-09 00:00:00+00:00,112,19,True,3.0,3.0,0.0,2.0,4.0,5.0,2.0,5.333333333333333,0.65,3.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
98297,2019-03-09 00:00:00+00:00,114,19,True,5.0,3.0,-2.0,-1.0,-8.0,-2.0,0.0,-0.8333333333333334,-0.5238095238095238,-2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0
98298,2019-03-09 00:00:00+00:00,115,27,True,2.0,1.0,-1.0,0.0,-3.0,0.0,-3.0,-10.833333333333334,0.5,-1.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-3.0
98299,2019-03-09 00:00:00+00:00,118,19,True,3.0,0.0,-3.0,1.0,0.0,0.0,-3.0,-10.5,-0.2857142857142857,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98300,2019-03-09 00:00:00+00:00,119,15,True,4.0,2.0,-2.0,3.0,3.0,1.0,-2.0,-5.5,-0.4782608695652174,1.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
98301,2019-03-09 00:00:00+00:00,120,27,True,3.0,5.0,2.0,1.0,1.0,2.0,-1.0,-11.666666666666666,-0.7,0.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
98302,2019-03-09 00:00:00+00:00,121,23,True,5.0,4.0,-1.0,1.0,2.0,-1.0,2.0,-7.5,1.1428571428571428,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0
98303,2019-03-09 00:00:00+00:00,122,19,True,1.0,1.0,0.0,-4.0,1.0,-5.0,0.0,-9.833333333333334,0.375,-2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-3.0
98304,2019-03-09 00:00:00+00:00,125,15,True,1.0,2.0,1.0,-1.0,1.0,-1.0,-2.0,-9.0,0.25,-0.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-3.0
98305,2019-03-09 00:00:00+00:00,126,31,True,3.0,4.0,1.0,2.0,5.0,2.0,-5.0,-12.666666666666666,-0.6666666666666666,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
98306,2019-03-09 00:00:00+00:00,127,23,True,6.0,1.0,-5.0,-4.0,2.0,1.0,-3.0,-6.166666666666667,0.5652173913043478,-1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.0
98307,2019-03-09 00:00:00+00:00,131,23,True,3.0,0.0,-3.0,-1.0,-4.0,-2.0,-3.0,-7.333333333333333,-0.4583333333333333,-2.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-3.0
98308,2019-03-09 00:00:00+00:00,132,19,True,2.0,0.0,-2.0,-1.0,-4.0,-1.0,3.0,-9.166666666666666,-1.3,-0.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-2.0
98309,2019-03-09 00:00:00+00:00,133,23,True,4.0,7.0,3.0,9.0,2.0,-6.0,-6.0,-6.0,-0.5454545454545454,-0.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.0
98310,2019-03-09 00:00:00+00:00,134,23,True,6.0,1.0,-5.0,2.0,1.0,-8.0,-1.0,-4.166666666666667,-0.5909090909090909,-1.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.0
98311,2019-03-09 00:00:00+00:00,136,15,True,2.0,2.0,0.0,0.0,-1.0,0.0,-4.0,-0.5,0.08695652173913043,-1.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.0
98312,2019-03-09 00:00:00+00:00,137,19,True,3.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-11.0,-0.95,-1.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-3.0
98313,2019-03-09 00:00:00+00:00,138,19,True,2.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-5.666666666666667,0.09523809523809523,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
98314,2019-03-09 00:00:00+00:00,139,23,True,5.0,1.0,-4.0,-1.0,6.0,-6.0,-3.0,-14.5,-0.47368421052631576,-1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0
98315,2019-03-09 00:00:00+00:00,141,19,True,5.0,2.0,-3.0,-3.0,-5.0,3.0,-3.0,-3.1666666666666665,-0.8181818181818182,-2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0
98316,2019-03-09 00:00:00+00:00,142,15,True,2.0,1.0,-1.0,0.0,-2.0,-1.0,0.0,-4.8,-0.375,-0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
98317,2019-03-09 00:00:00+00:00,145,15,True,5.0,2.0,-3.0,-3.0,-10.0,-5.0,-3.0,-10.666666666666666,0.19047619047619047,-5.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-5.0
98318,2019-03-09 00:00:00+00:00,146,15,True,2.0,0.0,-2.0,0.0,0.0,-1.0,-2.0,-9.333333333333334,-0.782608695652174,-0.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-3.0
98319,2019-03-09 00:00:00+00:00,147,19,True,2.0,0.0,-2.0,-1.0,3.0,-5.0,4.0,-8.333333333333334,0.05,0.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-2.0
98320,2019-03-09 00:00:00+00:00,223,19,True,2.0,3.0,1.0,3.0,7.0,5.0,6.0,-2.6666666666666665,1.380952380952381,5.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0
98321,2019-03-09 00:00:00+00:00,284,19,True,5.0,6.0,1.0,1.0,4.0,4.0,4.0,11.166666666666666,-0.65,3.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
98322,2019-03-09 00:00:00+00:00,285,27,True,4.0,3.0,-1.0,-2.0,2.0,1.0,2.0,-10.333333333333334,-1.3333333333333333,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
98323,2019-03-09 00:00:00+00:00,321,31,True,10.0,0.0,-10.0,-2.0,-2.0,5.0,-4.0,-8.166666666666666,-0.7391304347826086,-0.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-2.0
98324,2019-03-09 00:00:00+00:00,323,19,True,2.0,3.0,1.0,-2.0,2.0,2.0,-2.0,-3.3333333333333335,-0.043478260869565216,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
